,sentence,pubmed_id,content,label,labeler
0,"19 ||| Methods ||| 1.13 ||| Exclusion criteria were systolic blood pressure Ͼ160 or Ͻ95 mm Hg or diastolic Ͼ105 mm Hg; clinical conditions other than cardiomyopathy that could increase plasma levels of inflammatory markers such as sepsis, autoimmune disease, or HIV positivity; significant liver disease (defined as liver transaminase levels Ͼ2 times the upper limit of normal); history of peptic ulcer disease; history of psychiatric disorders; impaired renal function (defined as urea and/or creatinine Ͼ1.5 times the upper limit of normal); and any clinical condition that, according to the investigators, precluded inclusion in the study such as ischemic heart disease or malignancy.",20308616,"Exclusion criteria were systolic blood pressure Ͼ160 or Ͻ95 mm Hg or diastolic Ͼ105 mm Hg; clinical conditions other than cardiomyopathy that could increase plasma levels of inflammatory markers such as sepsis, autoimmune disease, or HIV positivity; significant liver disease (defined as liver transaminase levels Ͼ2 times the upper limit of normal); history of peptic ulcer disease; history of psychiatric disorders; impaired renal function (defined as urea and/or creatinine Ͼ1.5 times the upper limit of normal); and any clinical condition that, according to the investigators, precluded inclusion in the study such as ischemic heart disease or malignancy.",po.Disease,lingtaiwei
1,"18 ||| Methods ||| 1.12 ||| Inclusion criteria were symptoms of congestive heart failure that developed in the last month of pregnancy or during the first month postpartum, no other identifiable cause for heart failure, and LVEF Ͻ35% by transthoracic echocardiography.",20308616,Inclusion criteria were symptoms of congestive heart failure,po.Disease,lingtaiwei
2,26 ||| Methods ||| 1.20 ||| The 10 patients randomized to standard therapy plus bromocriptine (PPCM-Br) received bromocriptine 2.5 twice daily for 2 weeks followed by 2.5 mg daily for 6 weeks in addition to standard heart failure therapy.,20308616,received bromocriptine,i.Procedure,lingtaiwei
3,23 ||| Methods ||| 1.17 ||| Enalapril and carvedilol doses were titrated upward as tolerated during the first 4 weeks after diagnosis and then remained unchanged throughout the remainder of the 6-month study period.,20308616,Enalapril and carvedilol doses were titrated upward,i.Procedure,lingtaiwei
4,24 ||| Methods ||| 1.18 ||| Furosemide dose was decreased as indicated according to clinical assessment during the 6-month study period.,20308616,Furosemide dose was decreased,i.Procedure,lingtaiwei
5,22 ||| Methods ||| 1.16 ||| Carvedilol was added after resolution of overt heart failure.,20308616,Carvedilol was added,i.Procedure,lingtaiwei
6,21 ||| Methods ||| 1.15 ||| Patients with an LVEF Ͻ25% or LV thrombus received anticoagulation therapy with warfarin for 6 months.,20308616,received anticoagulation therapy with warfarin for 6 months.,i.Procedure,lingtaiwei
7,73 ||| Results ||| 2.17 ||| All 9 surviving patients in the PPCM-Br group recovered to NYHA functional class I at 6 months.,20308616, All 9 surviving patients in the PPCM-Br group recovered to NYHA functional class I,o.Patient,lingtaiwei
8,"143 ||| CLINICAL PERSPECTIVE ||| 5.7 ||| Significantly fewer PPCM-Br patients met the composite end point of poor outcome defined as death, New York Heart Association functional class III/IV, or left ventricular ejection fraction Ͻ35% at 6 months.",20308616,fewer PPCM-Br patients met the composite end point of poor outcome defined as death,o.Patient,lingtaiwei
9,"59 ||| Results ||| 2.3 ||| As depicted in Tables 1 and 2, the baseline characteristics of patients in the PPCM-Br and PPCM-Std groups were similar in terms of age, parity, NYHA functional class, systolic and diastolic blood pressures, heart rate, LV end-diastolic and end-systolic dimensions, and LVEF.",20308616,the baseline characteristics of patients in the PPCM-Br and PPCM-Std groups were similar ,o.Treatment,lingtaiwei
