,sentence,pubmed_id,content,label,labeler
0,"10 ||| Methods ||| 1.1 ||| After obtaining Institutional Ethics Committee approval and written informed consent from all the patients, ninety-six ASA I and II consequent patients, aged 18-65 years, scheduled for elective surgery under general anaesthesia requiring tracheal intubation, were included in this study.",22247722, aged 18-65 years,po.Age,lingtaiwei
1,"10 ||| Methods ||| 1.1 ||| After obtaining Institutional Ethics Committee approval and written informed consent from all the patients, ninety-six ASA I and II consequent patients, aged 18-65 years, scheduled for elective surgery under general anaesthesia requiring tracheal intubation, were included in this study.",22247722,ninety-six ASA I and II consequent patients,po.Size,lingtaiwei
2,1 |||  ||| 0.1 ||| BACKGROUND: We carried out this study to compare the efficacy of oral gabapentin and clonidine premedication for controlling the pressor responses to laryngoscopy and tracheal intubation.,22247722,compare the efficacy of oral gabapentin and clonidine premedication for controlling the pressor responses to laryngoscopy and tracheal intubation.,pr.Disease,lingtaiwei
3,"11 ||| Methods ||| 1.2 ||| The other inclusion criteria covered patients without receiving any drugs that could influence hemodynamic and autonomic function, patients with no difficult airways or obesity (body weight > 100 kg), no allergy or contraindications to anaesthetics or any drug used, no hypovolemia, no electrocardiographic abnormalities, no congestive heart failure, no diabetes mellitus, no hypertension, no coronary artery, respiratory, renal, cerebral diseases, and no pregnancy.",22247722,"inclusion criteria covered patients without receiving any drugs that could influence hemodynamic and autonomic function, patients with no difficult airways or obesity (body weight > 100 kg), no allergy or contraindications to anaesthetics or any drug used, no hypovolemia, no electrocardiographic abnormalities, no congestive heart failure, no diabetes mellitus, no hypertension, no coronary artery, respiratory, renal, cerebral diseases, and no pregnancy.",po.Disease,lingtaiwei
4,"14 ||| Methods ||| 1.5 ||| The patients were randomly allocated to one of three groups according to the agents to be used before the induction of anaesthesia: Control group received oral placebo (n = 32, Group P), patients who received 800 mg of gabapentin (n = 32, Group G), and those patients who received 0.3 mg of clonidine (n = 32, Group C) 90 minutes prior to surgery.",22247722,"Control group received oral placebo, patients who received 800 mg of gabapentin, and those patients who received 0.3 mg of clonidine",i.Procedure,lingtaiwei
5,"21 ||| Methods ||| 1.12 ||| In the operating room, an 18 G intravenous cannula was inserted in an appropriate antecubital vein and ringer's solution was started, at 10 ml/kg per h throughout the study period.",22247722,antecubital vein and ringer's solution,i.Procedure,lingtaiwei
6,"24 ||| Methods ||| 1.15 ||| After preoxygenation, anaesthesia was induced with thiopental 5 mg/kg, fentanyl 3 µg/kg and atracurium 0.5 mg/kg.",22247722," anaesthesia was induced with thiopental 5 mg/kg, fentanyl 3 µg/kg and atracurium 0.5 mg/kg.",i.Procedure,lingtaiwei
7,"71 ||| Discussion ||| 2.2 ||| The results of our study showed that comparable with clonidine, gabapentin significantly reduced DAP, SAP, MAP, and RPP changes for 15 min after endotracheal intubation.",22247722,"gabapentin significantly reduced DAP, SAP, MAP, and RPP changes for 15 min after endotracheal intubation.",o.Treatment,lingtaiwei
8,"124 ||| Discussion ||| 2.55 ||| In conclusion, our study showed that oral gabapentin 800 mg or clonidine 0.3 mg, given 1 h before operation, comparably blunted the pressor response to laryngoscopy and endotracheal intubation.",22247722," oral gabapentin 800 mg or clonidine 0.3 mg, given 1 h before operation, comparably blunted the pressor response to laryngoscopy and endotracheal intubation.",o.Treatment,lingtaiwei
9,97 ||| Discussion ||| 2.28 ||| Our data confirmed the results of above studies who demonstrated clonidine to be beneficial in blunting reflex tachycardia and hypertensive responses associated with intubation.,22247722,clonidine to be beneficial in blunting reflex tachycardia and hypertensive responses associated with intubation,o.Treatment,lingtaiwei
