,sentence,pubmed_id,content,label,labeler
0,"4 ||| Introduction ||| 1.4 ||| The patients were considered eligible for the trial, if the age was ,75 years, there was an electrocardiogram (ECG) evidence of STEMI, elevated troponin levels, and thrombolytic therapy given within 12 h after the onset of symptoms, no need for urgent PCI immediately after thrombolysis, no cardiogenic shock, no rescue PCI due to chest pain, haemodynamic instability, or lack of resolution of ST-segment elevations after thrombolysis, no need for coronary artery bypass graft surgery, no refusal of the patient to participate, and no severe coexisting condition that interfered with the ability of the patient to comply with the protocol.",18845667,the age was 75 years,po.Age,lingtaiwei
1,"4 ||| Introduction ||| 1.4 ||| The patients were considered eligible for the trial, if the age was ,75 years, there was an electrocardiogram (ECG) evidence of STEMI, elevated troponin levels, and thrombolytic therapy given within 12 h after the onset of symptoms, no need for urgent PCI immediately after thrombolysis, no cardiogenic shock, no rescue PCI due to chest pain, haemodynamic instability, or lack of resolution of ST-segment elevations after thrombolysis, no need for coronary artery bypass graft surgery, no refusal of the patient to participate, and no severe coexisting condition that interfered with the ability of the patient to comply with the protocol.",18845667, elevated troponin levels,po.PhyConditon,lingtaiwei
2,"4 ||| Introduction ||| 1.4 ||| The patients were considered eligible for the trial, if the age was ,75 years, there was an electrocardiogram (ECG) evidence of STEMI, elevated troponin levels, and thrombolytic therapy given within 12 h after the onset of symptoms, no need for urgent PCI immediately after thrombolysis, no cardiogenic shock, no rescue PCI due to chest pain, haemodynamic instability, or lack of resolution of ST-segment elevations after thrombolysis, no need for coronary artery bypass graft surgery, no refusal of the patient to participate, and no severe coexisting condition that interfered with the ability of the patient to comply with the protocol.",18845667, thrombolytic therapy given within 12 h after the onset of symptoms,po.Treatment,lingtaiwei
3,"4 ||| Introduction ||| 1.4 ||| The patients were considered eligible for the trial, if the age was ,75 years, there was an electrocardiogram (ECG) evidence of STEMI, elevated troponin levels, and thrombolytic therapy given within 12 h after the onset of symptoms, no need for urgent PCI immediately after thrombolysis, no cardiogenic shock, no rescue PCI due to chest pain, haemodynamic instability, or lack of resolution of ST-segment elevations after thrombolysis, no need for coronary artery bypass graft surgery, no refusal of the patient to participate, and no severe coexisting condition that interfered with the ability of the patient to comply with the protocol.",18845667," no need for urgent PCI immediately after thrombolysis, no cardiogenic shock, no rescue PCI due to chest pain, haemodynamic instability,",po.PhyConditon,lingtaiwei
4,"2 ||| Introduction ||| 1.2 ||| Therefore, we designed a randomized, placebo-controlled, double blind, twocentre FINnish stem CELL study (FINCELL) aimed at assessing the efficacy and safety of BMC therapy in patients with acute STEMI treated with thrombolytic therapy followed by PCI 2 -6 days later.",18845667," a randomized, placebo-controlled, double blind, twocentre FINnish stem CELL study (FINCELL) ",i.Diagnostic,lingtaiwei
5,"96 ||| Discussion ||| 4.23 ||| Experimental studies have also suggested that bone marrowderived progenitor cells might contribute to neointima formation in transplant atherosclerosis, and one clinical study found an increased restenosis rate after intracoronary infusion of mobilized progenitor cells.",18845667,bone marrowderived progenitor cells might contribute to neointima formation in transplant atherosclerosis,o.Treatment,lingtaiwei
6,"48 ||| Study design ||| 2.40 ||| After stenting, the medium containing the BMCs or placebo medium was injected intracoronarily through over the wire balloon by using intermittent balloon inflation in the stent at the time of injection.",18845667, the medium containing the BMCs or placebo medium,i.Procedure,lingtaiwei
7,76 ||| Discussion ||| 4.3 ||| Global LVEF could be reliably analysed by 2-D echocardiography in all 39 patients randomized to the BMC group at baseline and at 6 months and in all except one patient who had died in the placebo group (n ¼ 38).,18845667,Global LVEF could be analysed by 2-D echocardiography,i.Diagnostic,lingtaiwei
8,77 ||| Discussion ||| 4.4 ||| The absolute change of LVEF measured by echocardiography was significantly greater in the BMC group than in the placebo group (P ¼ 0.03) ( Table 2).,18845667,The absolute change of LVEF measured by echocardiography was significantly greater in the BMC group than in the placebo group (P ¼ 0.03) ,o.Treatment,lingtaiwei
9,"46 ||| Study design ||| 2.38 ||| In these analyses, a mean of 450 CFUs were formed per plate, indicating a high functional activity of the isolated BMCs.",18845667,a high functional activity of the isolated BMCs.,o.Treatment,lingtaiwei
