,sentence,pubmed_id,content,label,labeler
0,"11 ||| Material and methods ||| 1.4 ||| Inclusion criteria were women with live singleton gestations in the cephalic presentation at 37 or more completed weeks with reassuring fetal heart rate tracings and presenting with PROM diagnosed by at least two of the following: (1) a speculum examination with aseptic technique revealing pooling of amniotic fluid in the vagina, (2) a nitrazine test of vaginal fluid positive with a pH >6.5, or (3) a fern pattern present (arborization of vaginal fluid) by microscopic examination.",14526301,women,po.Age,ZhouJiaying
1,"11 ||| Material and methods ||| 1.4 ||| Inclusion criteria were women with live singleton gestations in the cephalic presentation at 37 or more completed weeks with reassuring fetal heart rate tracings and presenting with PROM diagnosed by at least two of the following: (1) a speculum examination with aseptic technique revealing pooling of amniotic fluid in the vagina, (2) a nitrazine test of vaginal fluid positive with a pH >6.5, or (3) a fern pattern present (arborization of vaginal fluid) by microscopic examination.",14526301,live singleton gestations in the cephalic presentation at 37 or more completed weeks,po.PhyConditon,ZhouJiaying
2,"11 ||| Material and methods ||| 1.4 ||| Inclusion criteria were women with live singleton gestations in the cephalic presentation at 37 or more completed weeks with reassuring fetal heart rate tracings and presenting with PROM diagnosed by at least two of the following: (1) a speculum examination with aseptic technique revealing pooling of amniotic fluid in the vagina, (2) a nitrazine test of vaginal fluid positive with a pH >6.5, or (3) a fern pattern present (arborization of vaginal fluid) by microscopic examination.",14526301,reassuring fetal heart rate tracings,po.PhyConditon,ZhouJiaying
3,"11 ||| Material and methods ||| 1.4 ||| Inclusion criteria were women with live singleton gestations in the cephalic presentation at 37 or more completed weeks with reassuring fetal heart rate tracings and presenting with PROM diagnosed by at least two of the following: (1) a speculum examination with aseptic technique revealing pooling of amniotic fluid in the vagina, (2) a nitrazine test of vaginal fluid positive with a pH >6.5, or (3) a fern pattern present (arborization of vaginal fluid) by microscopic examination.",14526301,"presenting with PROM diagnosed by at least two of the following: (1) a speculum examination with aseptic technique revealing pooling of amniotic fluid in the vagina, (2) a nitrazine test of vaginal fluid positive with a pH >6.5, or (3) a fern pattern present (arborization of vaginal fluid) by microscopic examination",po.SS,ZhouJiaying
4,"45 ||| Results ||| 2.3 ||| One hundred five women were enrolled, 52 in the misoprostol group and 53 in the oxytocin group.",14526301,One hundred five women,po.Size,ZhouJiaying
5,"1 |||  ||| 0.1 ||| OBJECTIVE: The study was undertaken to compare the efficacy, safety, and maternal satisfaction of oral misoprostol and intravenous oxytocin for labor induction in women with premature rupture of membranes at term.",14526301,"the efficacy, safety, and maternal satisfaction of oral misoprostol and intravenous oxytocin for labor induction in women with premature rupture of membranes at term",pr.Disease,ZhouJiaying
6,"12 ||| Material and methods ||| 1.5 ||| Women were excluded if they were in active labor (three or more contractions in a 10-minute period), had any contraindication to vaginal delivery, previous uterine surgery, active maternal bleeding, chorioamnionitis, major fetal anomalies, contraindication to prostaglandin use, or were younger than 19 years.",14526301,"Women were excluded if they were in active labor (three or more contractions in a 10-minute period), had any contraindication to vaginal delivery, previous uterine surgery, active maternal bleeding, chorioamnionitis, major fetal anomalies, contraindication to prostaglandin use, or were younger than 19 years.",po.Disease,ZhouJiaying
7,2 |||  ||| 0.2 ||| STUDY DESIGN: One hundred five women were stratified by parity and randomly assigned to oral misoprostol 75 lg every 4 hours as needed to establish labor or to intravenous oxytocin.,14526301,oral misoprostol 75 lg every 4 hours as needed to establish labor or to intravenous oxytocin,i.Procedure,ZhouJiaying
8,"17 ||| Material and methods ||| 1.10 ||| One group received oral misoprostol 75 lg (a half and a fourth of a 100-lg tablet) at 4-hour intervals until progressive labor (defined as regular uterine contractions with cervical change), contraction frequency of at least three in 10 minutes, nonreassuring fetal heart rate tracing, or delivery occurred.",14526301,One group received oral misoprostol 75 lg (a half and a fourth of a 100-lg tablet) at 4-hour intervals until progressive labor ,i.Procedure,ZhouJiaying
9,14 ||| Material and methods ||| 1.7 ||| Women were assigned to receive oral misoprostol or intravenous oxytocin by opening the next sequentially numbered opaque sealed envelope.,14526301,oral misoprostol or intravenous oxytocin by opening the next sequentially numbered opaque sealed envelope.,i.Procedure,ZhouJiaying
10,19 ||| Material and methods ||| 1.12 ||| Continuous electronic fetal heart rate and uterine activity monitoring were performed until uterine activity resolved or for a minimum of 1 hour after any misoprostol administration.,14526301,Continuous electronic fetal heart rate and uterine activity,i.DiagnosticTest,ZhouJiaying
11,"6 |||  ||| 0.6 ||| CONCLUSION: In women at term with premature rupture of membranes, oral misoprostol resulted in a longer induction to vaginal delivery interval but increased maternal satisfaction and less hyperstimulation compared with intravenous oxytocin.",14526301,oral misoprostol resulted in a longer induction to vaginal delivery interval but increased maternal satisfaction and less hyperstimulation compared with intravenous oxytocin,o.Treatment,ZhouJiaying
12,"5 |||  ||| 0.5 ||| Women were more likely to be very satisfied with their care in the misoprostol group (86.0% vs 63.4%, P = .02).",14526301,"Women were more likely to be very satisfied with their care in the misoprostol group (86.0% vs 63.4%, P = .02).",o.Patient,ZhouJiaying
13,"50 ||| Results ||| 2.8 ||| More women in the oxytocin group were delivered vaginally in 12 hours, but there was no significant difference in the number delivered vaginally within 24 hours.",14526301,"More women in the oxytocin group were delivered vaginally in 12 hours, but there was no significant difference in the number delivered vaginally within 24 hours.",i.SS,ZhouJiaying
14,"57 ||| Results ||| 2.15 ||| There was a higher rate of tachysystole in the oxytocin group (29.2% vs 14.0%); however, this difference did not reach statistical significance.",14526301,"There was a higher rate of tachysystole in the oxytocin group (29.2% vs 14.0%); however, this difference did not reach statistical significance.",i.SS,ZhouJiaying
