,sentence,pubmed_id,content,label,labeler
0,"6 ||| Patients ||| 1.6 ||| The trial was managed Patients were eligible to enroll in the trial if they were 45 years of age or older and had one of the following conditions: multiple atherothrombotic risk factors, documented coronary disease, documented cerebrovascular disease, or documented symptomatic peripheral arterial disease.",16531616,documented symptomatic peripheral arterial disease,po.Disease,奉捷
1,"6 ||| Patients ||| 1.6 ||| The trial was managed Patients were eligible to enroll in the trial if they were 45 years of age or older and had one of the following conditions: multiple atherothrombotic risk factors, documented coronary disease, documented cerebrovascular disease, or documented symptomatic peripheral arterial disease.",16531616,documented cerebrovascular disease,po.Disease,奉捷
2,"6 ||| Patients ||| 1.6 ||| The trial was managed Patients were eligible to enroll in the trial if they were 45 years of age or older and had one of the following conditions: multiple atherothrombotic risk factors, documented coronary disease, documented cerebrovascular disease, or documented symptomatic peripheral arterial disease.",16531616,documented coronary disease,po.Disease,奉捷
3,"6 ||| Patients ||| 1.6 ||| The trial was managed Patients were eligible to enroll in the trial if they were 45 years of age or older and had one of the following conditions: multiple atherothrombotic risk factors, documented coronary disease, documented cerebrovascular disease, or documented symptomatic peripheral arterial disease.",16531616,multiple atherothrombotic risk factors,po.Disease,奉捷
4,"6 ||| Patients ||| 1.6 ||| The trial was managed Patients were eligible to enroll in the trial if they were 45 years of age or older and had one of the following conditions: multiple atherothrombotic risk factors, documented coronary disease, documented cerebrovascular disease, or documented symptomatic peripheral arterial disease.",16531616,45 years of age or older,po.Age,奉捷
5,"11 ||| Patients ||| 1.11 ||| To meet the criterion for enrollment on the basis of multiple risk factors, patients were required to have two major or three minor or one major and two minor atherothrombotic risk factors.",16531616,have two major or three minor or one major and two minor atherothrombotic risk factors,po.Disease,奉捷
6,"23 ||| Patients ||| 1.23 ||| The subgroups included symptomatic patients (defined as patients enrolled on the basis of established cardiovascular disease) as compared with asymptomatic patients (those enrolled on the basis of multiple atherothrombotic risk factors), as well as patients with and those without a history of diabetes, hypertension, hypercholesterolemia, peripheral arterial disease, prior cardiac or vascular surgery, prior myocardial infarction, prior stroke, prior transient ischemic attack, or prior use of other antiplatelet agents, angiotensin-converting-enzyme (ACE) inhibitors (overall and ramipril vs. other ACE inhibitors), statins (overall and atorvastatin, simvastatin, and pravastatin), beta-blockers, calcium antagonists, antidiabetic agents, angiotensin II-receptor blockers, cyclooxygenase-2 inhibitors, and anticoagulants.",16531616,"without a history of diabetes, hypertension, hypercholesterolemia, peripheral arterial disease, prior cardiac or vascular surgery, prior myocardial infarction, prior stroke, prior transient ischemic attack, or prior use of other antiplatelet agents, angiotensin-converting-enzyme (ACE) inhibitors (overall and ramipril vs. other ACE inhibitors), statins (overall and atorvastatin, simvastatin, and pravastatin), beta-blockers, calcium antagonists, antidiabetic agents, angiotensin II-receptor blockers, cyclooxygenase-2 inhibitors, and anticoagulants.",po.Disease,
7,"23 ||| Patients ||| 1.23 ||| The subgroups included symptomatic patients (defined as patients enrolled on the basis of established cardiovascular disease) as compared with asymptomatic patients (those enrolled on the basis of multiple atherothrombotic risk factors), as well as patients with and those without a history of diabetes, hypertension, hypercholesterolemia, peripheral arterial disease, prior cardiac or vascular surgery, prior myocardial infarction, prior stroke, prior transient ischemic attack, or prior use of other antiplatelet agents, angiotensin-converting-enzyme (ACE) inhibitors (overall and ramipril vs. other ACE inhibitors), statins (overall and atorvastatin, simvastatin, and pravastatin), beta-blockers, calcium antagonists, antidiabetic agents, angiotensin II-receptor blockers, cyclooxygenase-2 inhibitors, and anticoagulants.",16531616,multiple atherothrombotic risk factors,po.Disease,
8,"23 ||| Patients ||| 1.23 ||| The subgroups included symptomatic patients (defined as patients enrolled on the basis of established cardiovascular disease) as compared with asymptomatic patients (those enrolled on the basis of multiple atherothrombotic risk factors), as well as patients with and those without a history of diabetes, hypertension, hypercholesterolemia, peripheral arterial disease, prior cardiac or vascular surgery, prior myocardial infarction, prior stroke, prior transient ischemic attack, or prior use of other antiplatelet agents, angiotensin-converting-enzyme (ACE) inhibitors (overall and ramipril vs. other ACE inhibitors), statins (overall and atorvastatin, simvastatin, and pravastatin), beta-blockers, calcium antagonists, antidiabetic agents, angiotensin II-receptor blockers, cyclooxygenase-2 inhibitors, and anticoagulants.",16531616,established cardiovascular disease,po.Disease,奉捷
9,"59 ||| Patients ||| 1.59 ||| Patients who were enrolled because they had documented cardiovascular disease were designated ""symptomatic,"" whereas those who were enrolled because they had multiple atherothrombotic risk factors without documented cardiovascular disease were designated ""asymp tomatic.""",16531616,had documented cardiovascular disease,i.Disease,奉捷
