,sentence,pubmed_id,content,label,labeler
0,"28 ||| Materials and methods ||| 2.3 ||| Inclusion criteria were women aged 18 years or older with a term, singleton pregnancy who had obstetric or medical indication for labor induction (pre-eclampsia, postdate or post-term pregnancy, IUGR, and GDM).",21959071,aged 18 years or older,po.Age,奉捷
1,"28 ||| Materials and methods ||| 2.3 ||| Inclusion criteria were women aged 18 years or older with a term, singleton pregnancy who had obstetric or medical indication for labor induction (pre-eclampsia, postdate or post-term pregnancy, IUGR, and GDM).",21959071,women,po.Gender,奉捷
2,"28 ||| Materials and methods ||| 2.3 ||| Inclusion criteria were women aged 18 years or older with a term, singleton pregnancy who had obstetric or medical indication for labor induction (pre-eclampsia, postdate or post-term pregnancy, IUGR, and GDM).",21959071,singleton pregnancy,po.PhyConditon,奉捷
3,"28 ||| Materials and methods ||| 2.3 ||| Inclusion criteria were women aged 18 years or older with a term, singleton pregnancy who had obstetric or medical indication for labor induction (pre-eclampsia, postdate or post-term pregnancy, IUGR, and GDM).",21959071,had obstetric,po.Disease,奉捷
4,"28 ||| Materials and methods ||| 2.3 ||| Inclusion criteria were women aged 18 years or older with a term, singleton pregnancy who had obstetric or medical indication for labor induction (pre-eclampsia, postdate or post-term pregnancy, IUGR, and GDM).",21959071,medical indication for labor induction,po.Disease,奉捷
5,2 |||  ||| 0.2 ||| Methods: A randomized double-blind trial of women with term single-ton pregnancies with indications for labor induction.,21959071,women,po.Gender,奉捷
6,2 |||  ||| 0.2 ||| Methods: A randomized double-blind trial of women with term single-ton pregnancies with indications for labor induction.,21959071,with term single-ton pregnancies,po.Disease,奉捷
7,"68 ||| Materials and methods ||| 2.43 ||| Statistical analyses were performed using the t test, χ A total of 70 women were recruited to the study.",21959071,70 women,po.Size,奉捷
8,"68 ||| Materials and methods ||| 2.43 ||| Statistical analyses were performed using the t test, χ A total of 70 women were recruited to the study.",21959071,women,po.Gender,奉捷
9,62 ||| Materials and methods ||| 2.37 ||| The secondary outcome measures were the time interval from the first dose of misoprostol to vaginal delivery; the percentage of women who delivered vaginally within 12 hours and 24 hours after beginning labor induction; the incidence of tachysystole or nonreassuring FHR pattern; rate of women given oxytocin; the percentage of cesarean deliveries performed; and poor neonatal outcomes defined as low Apgar score (less than 7 at 1 or 5 minutes) and admission to the neonatal intensive care unit.,21959071,the time interval from the first dose of misoprostol to vaginal delivery,i.DiagnosticTest,奉捷
10,62 ||| Materials and methods ||| 2.37 ||| The secondary outcome measures were the time interval from the first dose of misoprostol to vaginal delivery; the percentage of women who delivered vaginally within 12 hours and 24 hours after beginning labor induction; the incidence of tachysystole or nonreassuring FHR pattern; rate of women given oxytocin; the percentage of cesarean deliveries performed; and poor neonatal outcomes defined as low Apgar score (less than 7 at 1 or 5 minutes) and admission to the neonatal intensive care unit.,21959071,the percentage of women who delivered vaginally within 12 hours and 24 hours after beginning labor induction,i.DiagnosticTest,奉捷
