,sentence,pubmed_id,content,label,labeler
0,"3 |||  ||| 0.3 ||| Objective: This study was conducted to evaluate blood pressure control, glucose homeostasis, and the plasma lipid profile in patients with type 2 diabetes mellitus and mild hypertension during 12 months of treatment with the ARB telmisartan or nifedipine gastrointestinal therapeutic system (GITS).",15476904,"evaluate blood pressure control, glucose homeostasis, and the plasma lipid profile in patients with type 2 diabetes mellitus and mild hypertension during 12 months of treatment with the ARB telmisartan or nifedipine gastrointestinal therapeutic system (GITS)",pr.SS,limingqi
1,"22 ||| INTRODUCTION ||| 1.9 ||| Nonsmoking patients with type 2 diabetes, diagnosed according to American Diabetes Association criteria, 2. who had achieved adequate glycemic control (glycosylated hemoglobin [HbAlc] <7.0%) were eligible for inclusion in the study.",15476904,achieved adequate glycemic control (glycosylated hemoglobin [HbAlc] <7.0%) were eligible for inclusion in the study,po.Clinical,limingqi
2,"23 ||| INTRODUCTION ||| 1.10 ||| Patients were required to have been diagnosed with diabetes for >2 years and to have mild hypertension based on World Health Organization-International Society of Hypertension criteria (ie, diastolic blood pressure [DBP] 90-99 mm Hg on repeated measurements).",15476904,Patients were required to have been diagnosed with diabetes for >2 years,po.SS,limingqi
3,"24 ||| INTRODUCTION ||| 1.11 ||| Patients with secondary hypertension, malignant hypertension, unstable angina, myocardial infarction within the preceding 6 months, abnormalities of liver or renal function, or contraindications to or current use of ARBs or ACE inhibitors were excluded from participation.",15476904,were excluded from participation,po.SS,limingqi
4,"4 |||  ||| 0.4 ||| Methods: In this double-blind trial, patients taking oral hypoglycemic agents were randomized to receive telmisartan 40 mg or nifedipine GITS 20 mg once daily for 12 months.",15476904,taking oral hypoglycemic agents were randomized to receive telmisartan 40 mg or nifedipine GITS 20 mg once daily for 12 months,i.Procedure,limingqi
5,"28 ||| Study Design ||| 2.2 ||| After an initial 4-week placebo washout period of previous antihypertensive therapy, patients were randomized to receive telmisartan 40 mg or nifedipine GITS 20 mg once daily for 12 months.",15476904,randomized to receive telmisartan 40 mg or nifedipine GITS 20 mg once daily for 12 months,i.Procedure,limingqi
6,"33 ||| Study Design ||| 2.7 ||| Patients were instructed to take their medication in the morning after breakfast, except on the days of clinic visits.",15476904,instructed to take their medication in the morning after breakfast,i.Procedure,limingqi
7,"106 ||| DISCUSSION ||| 5.3 ||| In the present study, seated SBP and DBP were significantly reduced from baseline after 12 months of treatment with telmisartan or nifedipine GITS (both, P < 0.01).",15476904,SBP and DBP were significantly reduced from baseline after 12 months of treatment with telmisartan or nifedipine GITS ,o.Treatment,limingqi
8,"12 |||  ||| 0.12 ||| Conclusions: In this selected sample of patients with type 2 diabetes and mild hypertension, both telmisar-tan and nifedipine GITS produced significant reductions in blood pressure.",15476904,both telmisar-tan and nifedipine GITS produced significant reductions in blood pressure,o.Treatment,limingqi
9,"113 ||| DISCUSSION ||| 5.10 ||| It is possible that by producing improvements in insulin sensitivity, 39 telmisartan could have a positive modulatory effect on lipid metabolism that was not detected clinically in the present study.",15476904,"by producing improvements in insulin sensitivity, 39 telmisartan could have a positive modulatory effect on lipid metabolism",o.Treatment,limingqi
