,sentence,pubmed_id,content,label,labeler
0,"2 |||  ||| 0.2 ||| Methods: A randomised, controlled study was performed in Sweden between 2004 and 2006 in thirty-seven patients (five women) with stable coronary artery disease (CAD), age 63.6 ± 6.9 years, randomised to either high frequency exercise or control group.",18372218,thirty-seven patients,po.Size,zmj
1,"2 |||  ||| 0.2 ||| Methods: A randomised, controlled study was performed in Sweden between 2004 and 2006 in thirty-seven patients (five women) with stable coronary artery disease (CAD), age 63.6 ± 6.9 years, randomised to either high frequency exercise or control group.",18372218,five women,po.Gender,zmj
2,"2 |||  ||| 0.2 ||| Methods: A randomised, controlled study was performed in Sweden between 2004 and 2006 in thirty-seven patients (five women) with stable coronary artery disease (CAD), age 63.6 ± 6.9 years, randomised to either high frequency exercise or control group.",18372218,with stable coronary artery disease (CAD),pr.Disease,zmj
3,"2 |||  ||| 0.2 ||| Methods: A randomised, controlled study was performed in Sweden between 2004 and 2006 in thirty-seven patients (five women) with stable coronary artery disease (CAD), age 63.6 ± 6.9 years, randomised to either high frequency exercise or control group.",18372218,age 63.6 ± 6.9 years,po.Age,zmj
4,"40 ||| Patients ||| 3.5 ||| The inclusion criteria were coronary artery stenosis documented by angiograhpy or previous coronary artery bypass grafting, classes I-III angina pectoris, classified according to the Canadian Cardiovascular Society [14].",18372218, classes I-III angina pectoris,pr.SS,zmj
5,"10 ||| Introduction ||| 1.3 ||| In stable coronary artery disease, endothelial dysfunction plays a major role in the pathogenesis of exercise-induced angina pectoris [3].",18372218,endothelial dysfunction,pr.Disease,zmj
6,"61 ||| Patients ||| 3.26 ||| The patients in the training group were asked to exercise at home on a bicycle ergometer (Monark 915E, Monark exercise AB, Varberg, Sweden) for 30 min (including a 10 min warm up and a 5 min cool down), 5 days a week for 8 months.",18372218,exercise at home on a bicycle ergometer ,i.Procedure,zmj
7,65 ||| Patients ||| 3.30 ||| Twice a week the training patients were allowed exchanging cycling for an equivalent exercise such as jogging or swimming.,18372218,jogging or swimming,i.Procedure,zmj
8,71 ||| Patients ||| 3.36 ||| It consisted of group based lifestyle education and aerobic as well as resistance exercise twice a week during 4-6 months.,18372218,group based lifestyle education and aerobic as well as resistance exercise,i.Procedure,zmj
9,"69 ||| Patients ||| 3.34 ||| The patients performed the resistance exercise 3 times a week, each exercise with 3 sets of 10 repetitions with intensity level of 75% of 1 repetition maximum.",18372218, resistance exercise,i.Procedure,zmj
10,"3 |||  ||| 0.3 ||| The patients in the training group performed three endurance resistance exercises and trained on a cycle ergometer 30 min, 5 times a week for 8 months at 70% of VO 2max.",18372218, three endurance resistance exercises,i.Procedure,zmj
11,"142 ||| Discussion ||| 7.11 ||| Virtually all patients improved their HRQoL score after PCI in this study, which is in line with another study that presented better HRQoL in patients receiving PCI compared with medical treatment [30].",18372218,presented better HRQoL in patients,o.Treatment,zmj
