,sentence,pubmed_id,content,label,labeler
0,"20 |||  ||| 0.20 ||| Inclusion criteria were: age 18 -80 years, the presence of ST elevation MI of the anterior wall (positive ECG, troponin level, and symptoms, according to the WHO criteria), PCI treatment 2 -6 h after the onset of symptoms, successful PCI with was performed using the autoregressive method.",20042424,age 18 -80 years,po.Age,lingtaiwei
1,"20 |||  ||| 0.20 ||| Inclusion criteria were: age 18 -80 years, the presence of ST elevation MI of the anterior wall (positive ECG, troponin level, and symptoms, according to the WHO criteria), PCI treatment 2 -6 h after the onset of symptoms, successful PCI with was performed using the autoregressive method.",20042424,ST elevation MI of the anterior wall,po.Disease,lingtaiwei
2,"20 |||  ||| 0.20 ||| Inclusion criteria were: age 18 -80 years, the presence of ST elevation MI of the anterior wall (positive ECG, troponin level, and symptoms, according to the WHO criteria), PCI treatment 2 -6 h after the onset of symptoms, successful PCI with was performed using the autoregressive method.",20042424, PCI treatment 2 -6 h after the onset of symptoms,po.Procedure,lingtaiwei
3,"20 |||  ||| 0.20 ||| Inclusion criteria were: age 18 -80 years, the presence of ST elevation MI of the anterior wall (positive ECG, troponin level, and symptoms, according to the WHO criteria), PCI treatment 2 -6 h after the onset of symptoms, successful PCI with was performed using the autoregressive method.",20042424,successful PCI with was performed using the autoregressive method,po.Treatment,lingtaiwei
4,"8 |||  ||| 0.8 ||| Additional objectives were to examine the effect of this treatment on autonomic control [heart rate variability (HRV)], baroreflex sensitivity (BRS), arrhythmias, and exercise tolerance [cardiopulmonary exercise testing (CPET)] at 12-month follow-up.",20042424," examine the effect of this treatment on autonomic control [heart rate variability (HRV)], baroreflex sensitivity (BRS), arrhythmias, and exercise tolerance [cardiopulmonary exercise testing (CPET)] at 12-month follow-up",pr.Disease,lingtaiwei
5,"12 |||  ||| 0.12 ||| Enrolled patients underwent a series of pre-treatment baseline tests, involving a patient interview (detailed medical history, current medication, NYHA, and CCS classification), physical assessment, routine clinical laboratory tests, electrocardiogram (ECG), 24 h ECG Holter recording, autonomic control, echocardiography, and rest perfusion scintigraphy GATED-SPECT.",20042424,Enrolled patients underwent a series of pre-treatment baseline tests,po.Treatment,lingtaiwei
6,7 |||  ||| 0.7 ||| The primary aim of our study was to examine whether intracoronary injection of autologous mononuclear BMC results in an improvement in global LV function assessed by 2D-echocardiography and resting and stress nuclear scintigraphy.,20042424,examine whether intracoronary injection of autologous mononuclear BMC results in an improvement in global LV function assessed by 2D-echocardiography and resting and stress nuclear scintigraphy.,pr.Disease,lingtaiwei
7,"93 ||| Discussion ||| 2.26 ||| Of these, 19 patients received BMC (BM group) and 19 patients received no intracoronary cell infusion (C group).",20042424,19 patients received BMC (BM group) and 19 patients received no intracoronary cell infusion (C group),i.Diagnostic,lingtaiwei
8,"50 ||| Results ||| 1.2 ||| Significant improvements in the indices of autonomic control were detected in the BM group at 6 and 12 months, for both the time domain and frequency domain indices investigated (Figures 2 and  3).",20042424,Significant improvements in the indices of autonomic control were detected in the BM group at 6 and 12 months,o.Treatment,lingtaiwei
9,"5 |||  ||| 0.5 ||| In order to further investigate this issue and the potential mechanisms of benefit from BMC in MI, we conducted a randomized, controlled trial-the Cellular Cardiomyoplasty by Autologous Intracoronary Mononuclear Bone Marrow in MI (CARDIAC) study, which was designed to assess the effects of intracoronary injections of autologous mononuclear BMC on LV function, 4 to 8 days after ST elevation MI treated with acute percutaneous coronary intervention (PCI).",20042424, controlled trial-the Cellular Cardiomyoplasty by Autologous Intracoronary Mononuclear Bone Marrow in MI (CARDIAC) study,i.Diagnostic,lingtaiwei
