,sentence,pubmed_id,content,label,labeler
0,"22 ||| INTRODUCTION ||| 1.20 ||| Bone marrow, renal, and hepatic function had to meet the following criteria: hemoglobin Ն 10 g/dL and no blood transfusion within the previous 2 weeks; neutrophil count Ն 2.0 ϫ 10 9 cells/L; platelet count Ն 100 ϫ 10 9 cells/L; no evidence of myelodysplastic syndrome or abnormal bone marrow reserve; creatinine Յ 1.5 ϫ upper limit of normal (ULN) or creatinine clearance Ն 60 mL/ min; total bilirubin less than 1 ϫ ULN; aspartate aminotransferase (AST) and/or alanine aminotransferase (ALT) Յ 2.5 ϫ ULN; and alkaline phosphatase Յ 5 ϫ ULN (patients with AST and/or ALT Ͼ 1.5 ϫ ULN concomitantly with alkaline phosphatase Ͼ 2.5 ϫ ULN were ineligible for the study).",15911866.0,no evidence of myelodysplastic syndrome or abnormal bone marrow reserve,po.Disease,奉捷
1,"25 ||| INTRODUCTION ||| 1.23 ||| Patients who had significant cardiac insufficiency (New York Heart Association III or IV), myocardial infarction within the previous 6 months, unstable angina pectoris, uncontrolled arrhythmia, or advanced pulmonary disease or severe dyspnea at rest due to complications of advanced malignancy, or who required supplementary oxygen therapy, were also ineligible for the trial.",15911866.0,had significant cardiac insufficiency,po.Disease,奉捷
2,"25 ||| INTRODUCTION ||| 1.23 ||| Patients who had significant cardiac insufficiency (New York Heart Association III or IV), myocardial infarction within the previous 6 months, unstable angina pectoris, uncontrolled arrhythmia, or advanced pulmonary disease or severe dyspnea at rest due to complications of advanced malignancy, or who required supplementary oxygen therapy, were also ineligible for the trial.",, myocardial infarction within the previous 6 months,po.Disease,奉捷
3,"25 ||| INTRODUCTION ||| 1.23 ||| Patients who had significant cardiac insufficiency (New York Heart Association III or IV), myocardial infarction within the previous 6 months, unstable angina pectoris, uncontrolled arrhythmia, or advanced pulmonary diseas: true}",15911867.0,required supplementary oxygen therapy,po.Disease,奉捷
4,"25 ||| INTRODUCTION ||| 1.23 ||| Patients who had significant cardiac insufficiency (New York Heart Association III or IV), myocardial infarction within the previous 6 months, unstable angina pectoris, uncontrolled arrhythmia, or advanced pulmonary diseas: true}",,severe dyspnea at rest due to complications of advanced malignancy,po.Disease,奉捷
5,"25 ||| INTRODUCTION ||| 1.23 ||| Patients who had significant cardiac insufficiency (New York Heart Association III or IV), myocardial infarction within the previous 6 months, unstable angina pectoris, uncontrolled arrhythmia, or advanced pulmonary diseas: true}",15911868.0,uncontrolled arrhythmia,po.Disease,奉捷
6,"25 ||| INTRODUCTION ||| 1.23 ||| Patients who had significant cardiac insufficiency (New York Heart Association III or IV), myocardial infarction within the previous 6 months, unstable angina pectoris, uncontrolled arrhythmia, or advanced pulmonary diseas",,unstable angina pectoris,po.Disease,奉捷
7,"25 ||| INTRODUCTION ||| 1.23 ||| Patients who had significant cardiac insufficiency (New York Heart Association III or IV), myocardial infarction within the previous 6 months, unstable angina pectoris, uncontrolled arrhythmia, or advanced pulmonary diseas: true}",15911869.0,advanced pulmonary disease,po.Disease,奉捷
8,"21 ||| INTRODUCTION ||| 1.19 ||| Eligible patients had to have an Eastern Cooperative Oncology Group (ECOG) performance status of Յ 2, life expectancy Ն 12 weeks, and at least one bidimensionally measurable lesion (according to WHO criteria).",15911866.0,have an Eastern Cooperative Oncology Group (ECOG),po.Disease,奉捷
9,"21 ||| INTRODUCTION ||| 1.19 ||| Eligible patients had to have an Eastern Cooperative Oncology Group (ECOG) performance status of Յ 2, life expectancy Ն 12 weeks, and at least one bidimensionally measurable lesion (according to WHO criteria).",15911866.0,at least one bidimensionally measurable lesion,po.Disease,奉捷
10,12 ||| INTRODUCTION ||| 1.10 ||| Patients who had received prior chemotherapy for their metastatic disease or any prior taxanes or anti-HER therapy were excluded.,15911866.0,had received prior chemotherapy,po.Disease,奉捷
11,12 ||| INTRODUCTION ||| 1.10 ||| Patients who had received prior chemotherapy for their metastatic disease or any prior taxanes or anti-HER therapy were excluded.,15911866.0,ny prior taxanes or anti-HER therapy,po.Disease,奉捷
12,"2 |||  ||| 0.2 ||| Patients and Methods Patients were randomly assigned to six cycles of docetaxel 100 mg/m 2 every 3 weeks, with or without trastuzumab 4 mg/kg loading dose followed by 2 mg/kg weekly until disease progression.",15911866.0,docetaxel 100 mg/m 2 every 3 weeks,i.Procedure,奉捷
13,"2 |||  ||| 0.2 ||| Patients and Methods Patients were randomly assigned to six cycles of docetaxel 100 mg/m 2 every 3 weeks, with or without trastuzumab 4 mg/kg loading dose followed by 2 mg/kg weekly until disease progression.",15911866.0,without trastuzumab 4 mg/kg loading dose,i.Procedure,奉捷
14,"2 |||  ||| 0.2 ||| Patients and Methods Patients were randomly assigned to six cycles of docetaxel 100 mg/m 2 every 3 weeks, with or without trastuzumab 4 mg/kg loading dose followed by 2 mg/kg weekly until disease progression.",15911866.0,2 mg/kg weekly until disease progression,i.Procedure,奉捷
15,32 ||| Study Design ||| 3.5 ||| Trastuzumab was to be administered as a 4 mg/kg intravenous loading dose followed by 2 mg/kg weekly until disease progression.,15911866.0,a 4 mg/kg intravenous loading dose,i.Procedure,奉捷
16,32 ||| Study Design ||| 3.5 ||| Trastuzumab was to be administered as a 4 mg/kg intravenous loading dose followed by 2 mg/kg weekly until disease progression.,15911866.0,2 mg/kg weekly until disease progression,i.Procedure,奉捷
17,"84 ||| RESULTS ||| 6.21 ||| Fifty-three patients (57%) in the docetaxel-alone arm were reported to have crossed over to receive trastuzumab, usually at disease progression (30 patients) but in some cases after discontinuation of docetaxel because of toxicity (10 patients) or other reasons (13 patients).",15911866.0,30 patients,po.Size,奉捷
18,"84 ||| RESULTS ||| 6.21 ||| Fifty-three patients (57%) in the docetaxel-alone arm were reported to have crossed over to receive trastuzumab, usually at disease progression (30 patients) but in some cases after discontinuation of docetaxel because of toxicity (10 patients) or other reasons (13 patients).",15911866.0,have crossed over to receive trastuzumab,po.Procedure,奉捷
