,sentence,pubmed_id,content,label,labeler
0,"10 |||  ||| 0.10 ||| Objective: The objective of this 3-year, randomized, multicenter, double-blind, placebo-controlled study was to compare true GFR decline (measured by yearly 51 Cr-EDTA blood clearance) in nondiabetic, non-nephrotic adult hypertensive patients with estimated creatinine clearance of 20 to 60 mL/min • 1.73 m 2 , when randomized to a CCB (amlodipine, 5-10 mg/d) or an ACEI (enalapril, 5-20 mg/d).",18405787,to compare true GFR decline (measured by yearly 51 Cr-EDTA blood clearance) in nondiabetic,pr.SS,limingqi
1,"15 ||| INTroDUCTIoN ||| 1.2 ||| Nondiabetic adult patients, aged 18 to 80 years, with estimated creatinine clearance of 20 to 60 mL/min • 1.73 m 2 (Cockcroft-Gault), were selected for study inclusion.",18405787,aged 18 to 80 years,po.Age,limingqi
2,"15 ||| INTroDUCTIoN ||| 1.2 ||| Nondiabetic adult patients, aged 18 to 80 years, with estimated creatinine clearance of 20 to 60 mL/min • 1.73 m 2 (Cockcroft-Gault), were selected for study inclusion.",18405787,with estimated creatinine clearance of 20 to 60 mL/min • 1.73 m 2,po.SS,limingqi
3,"17 ||| INTroDUCTIoN ||| 1.4 ||| Exclusion criteria included nephrotic proteinuria, secondary or malignant hypertension (diastolic BP [DBP] >120 mm Hg), a major cardiovascular event within 3 months, angina pectoris, congestive heart disease (New York Heart Association class II-IV), uncontrolled arrhythmias, II-III degree atrioventricular block, need for steroids, nonsteroidal anti-inflammatory or cytotoxic drugs, women of childbearing potential not using appropriate contraception, or any disease that could limit the ability of the patient to comply with the protocol requirements.",18405787,"Exclusion criteria included nephrotic proteinuria, secondary or malignant hypertension (diastolic BP [DBP] >120 mm Hg), a major cardiovascular event within 3 months, angina pectoris, congestive heart disease (New York Heart Association class II-IV), uncontrolled arrhythmias, II-III degree atrioventricular block, need for steroids, nonsteroidal anti-inflammatory or cytotoxic drugs, women of childbearing potential not using appropriate contraception, or any disease that could limit the ability of the patient to comply with the protocol requirements",po.SS,limingqi
4,11 |||  ||| 0.11 ||| Methods: Patients (aged 18-80 years) entered a 4-week placebo run-in washout period and previous antihypertensive drugs were tapered off over 2 weeks.,18405787,entered a 4-week placebo run-in washout period and previous antihypertensive drugs were tapered off over 2 weeks,i.Procedure,limingqi
5,"12 |||  ||| 0.12 ||| Add-on treatments were atenolol (50-100 mg/d), loop diuretics (furosemide, 20-500 mg/d or torsemide, 5-200 mg/d), α-blockers (prazosin, 2.5-5 mg/d or doxa-zosin, 1-16 mg/d), and centrally acting drugs (rilmeni-dine, 1-2 mg/d or methyldopa, 250-500 mg/d).",18405787,"atenolol (50-100 mg/d), loop diuretics (furosemide, 20-500 mg/d or torsemide, 5-200 mg/d), α-blockers (prazosin, 2.5-5 mg/d or doxa-zosin, 1-16 mg/d), and centrally acting drugs (rilmeni-dine, 1-2 mg/d or methyldopa, 250-500 mg/d)",i.Procedure,limingqi
6,16 ||| INTroDUCTIoN ||| 1.3 ||| Patients entered a 4-week placebo run-in washout period and previous antihypertensive drugs were tapered off over 2 weeks.,18405787,entered a 4-week placebo run-in washout period and previous antihypertensive drugs were tapered off over 2 weeks,i.Procedure,limingqi
7,"3 |||  ||| 0.3 ||| Results: Three hundred eighteen patients entered the run-in period and 263 patients (156 men/107 women ; mean age, 58 years) were randomized to receive either amlodipine (5 mg/d, n = 132) or enalapril (5 mg/d, n = 131).",18405787,"randomized to receive either amlodipine (5 mg/d, n = 132) or enalapril (5 mg/d, n = 131)",i.Procedure,limingqi
8,94 ||| DIsCUssIoN ||| 3.1 ||| The difference in GFR decline was not statistically significant between the ACEI and ARB groups in this population of nondiabetic patients with chronic renal failure and nonnephrotic proteinuria.,18405787,he difference in GFR decline was not statistically significant,o.Treatment,limingqi
9,"96 ||| DIsCUssIoN ||| 3.3 ||| High salt intake may interfere with both BP and proteinuria control with RAS blocking agents 25,30 ; therefore, the absence of diuretics in the ACEI arm of ALLHAT may explain the absence of renoprotection, as well as the relatively poor BP control with ACEIs in the study.",18405787,the absence of diuretics in the ACEI arm of ALLHAT may explain the absence of renoprotection,o.Treatment,limingqi
10,"99 ||| DIsCUssIoN ||| 3.6 ||| Both in ALLHAT and in our study, ACEIs were mainly associated with concomitant β-blockers and not with diuretics.",18405787,mainly associated with concomitant β-blockers,o.Treatment,limingqi
11,"102 ||| DIsCUssIoN ||| 3.9 ||| Nevertheless, BP was better controlled in our study than in many of the previously published controlled trials, in which SBP consistently remained >140 mm Hg.",18405787,SBP consistently remained >140 mm Hg.,o.Treatment,limingqi
12,"106 ||| DIsCUssIoN ||| 3.13 ||| Therefore, optimal BP control may be required for CCB-related renoprotection.",18405787,required for CCB-related renoprotection,o.Treatment,limingqi
13,110 ||| DIsCUssIoN ||| 3.17 ||| The absence of beneficial effect on renal-failure progression with the addition of a CCB to an ACEI-based treatment in the Ramipril Efficacy in Nephropathy (REIN-2) study 37 might be due to the modest BP difference between active and control groups.,18405787,due to the modest BP difference between active and control groups,o.Treatment,limingqi
