,sentence,pubmed_id,content,label,labeler
0,"25 ||| Patients ||| 2.2 ||| Diagnostic criteria for metabolic syndrome included having ≥3 of the 5 National Cholesterol Education Program criteria for metabolic syndrome: triglycerides ≥150 mg/dL, systolic blood pressure ≥130 mmHg and diastolic blood pressure >85 mmHg, fasting blood glucose ≥110 mg/dL, waist circumference >101.6 cm (40 in) for men and >88.9 cm (35 in) for women, and highdensity lipoprotein cholesterol <40 mg/dL for men and <50 mg/dL for women.",20069077,triglycerides ≥150 mg/dL,po.Disease,奉捷
1,"25 ||| Patients ||| 2.2 ||| Diagnostic criteria for metabolic syndrome included having ≥3 of the 5 National Cholesterol Education Program criteria for metabolic syndrome: triglycerides ≥150 mg/dL, systolic blood pressure ≥130 mmHg and diastolic blood pressure >85 mmHg, fasting blood glucose ≥110 mg/dL, waist circumference >101.6 cm (40 in) for men and >88.9 cm (35 in) for women, and highdensity lipoprotein cholesterol <40 mg/dL for men and <50 mg/dL for women.",20069077,waist circumference >101.6 cm (40 in) for men,po.Disease,奉捷
2,"25 ||| Patients ||| 2.2 ||| Diagnostic criteria for metabolic syndrome included having ≥3 of the 5 National Cholesterol Education Program criteria for metabolic syndrome: triglycerides ≥150 mg/dL, systolic blood pressure ≥130 mmHg and diastolic blood pres",20069077,highdensity lipoprotein cholesterol <40 mg/dL for men,po.Disease,奉捷
3,"25 ||| Patients ||| 2.2 ||| Diagnostic criteria for metabolic syndrome included having ≥3 of the 5 National Cholesterol Education Program criteria for metabolic syndrome: triglycerides ≥150 mg/dL, systolic blood pressure ≥130 mmHg and diastolic blood pres",20069077,systolic blood pressure ≥130 mmHg,po.Disease,奉捷
4,"25 ||| Patients ||| 2.2 ||| Diagnostic criteria for metabolic syndrome included having ≥3 of the 5 National Cholesterol Education Program criteria for metabolic syndrome: triglycerides ≥150 mg/dL, systolic blood pressure ≥130 mmHg and diastolic blood pres",20069077, diastolic blood pressure >85 mmHg,po.Disease,奉捷
5,"25 ||| Patients ||| 2.2 ||| Diagnostic criteria for metabolic syndrome included having ≥3 of the 5 National Cholesterol Education Program criteria for metabolic syndrome: triglycerides ≥150 mg/dL, systolic blood pressure ≥130 mmHg and diastolic blood pres",20069077,fasting blood glucose ≥110 mg/dL,po.Disease,奉捷
6,"25 ||| Patients ||| 2.2 ||| Diagnostic criteria for metabolic syndrome included having ≥3 of the 5 National Cholesterol Education Program criteria for metabolic syndrome: triglycerides ≥150 mg/dL, systolic blood pressure ≥130 mmHg and diastolic blood pres",20069077,>88.9 cm (35 in) for women,po.Disease,奉捷
7,"25 ||| Patients ||| 2.2 ||| Diagnostic criteria for metabolic syndrome included having ≥3 of the 5 National Cholesterol Education Program criteria for metabolic syndrome: triglycerides ≥150 mg/dL, systolic blood pressure ≥130 mmHg and diastolic blood pres",20069077,<50 mg/dL for women,po.Disease,奉捷
8,"25 ||| Patients ||| 2.2 ||| Diagnostic criteria for metabolic syndrome included having ≥3 of the 5 National Cholesterol Education Program criteria for metabolic syndrome: triglycerides ≥150 mg/dL, systolic blood pressure ≥130 mmHg and diastolic blood pres",20069077,men,po.Gender,奉捷
9,"25 ||| Patients ||| 2.2 ||| Diagnostic criteria for metabolic syndrome included having ≥3 of the 5 National Cholesterol Education Program criteria for metabolic syndrome: triglycerides ≥150 mg/dL, systolic blood pressure ≥130 mmHg and diastolic blood pres慲据楨䘄牯k䄏灰䤮獮慴汬祔数0ʑࠀ灁⹰慎敭թ硅散l䄌灰倮慬晴牯業圅湩㈳଀灁⹰敖獲潩楮ㄐ⸶⸰ㄱ㈱⸶〲㘲6䌉楬湥⹴摉ူۋċဃᒑ祆ᐬ丧劅斴疷ģက慄慴䄮瑣癩瑩呹条թ浢晭b䐛瑡⹡畄慲楴湯湉楍汬獩捥湯獤0貑䐎瑡⹡湉異呴灹づ鄀䐎瑡⹡瑓牡呴浩づ鄎鶬雑욵훉䐌瑡⹡畓捣獥び䐐瑡⹡敔敬敭牴䥹楤䔞捸汥䬮祥潢牡⹤摩䑫捯䅓䕖䅟瑬1䐑瑡⹡獕牥捁楴湯䑉0邑䐎癥捩⹥獏畂汩楤ㄅ㜷㌶က敄楶散伮噳牥楳湯ѩ〱〮฀癅湥⹴潃瑮慲瑣ᩩ晏楦散䰮来捡⹹潃浭湡",20069077,women,po.Gender,奉捷
10,"24 ||| Patients ||| 2.1 ||| Subjects were eligible for enrollment if they were ≥18 years of age with metabolic syndrome, had been on stable medications for 6 weeks prior to entry, had experienced an atherothrombotic vascular event or cardiovascular intervention ≥6 months earlier, and had an hs-CRP level between 2 mg/L and 10 mg/L at screening.",20069077,18 years of age,po.Age,奉捷
11,"24 ||| Patients ||| 2.1 ||| Subjects were eligible for enrollment if they were ≥18 years of age with metabolic syndrome, had been on stable medications for 6 weeks prior to entry, had experienced an atherothrombotic vascular event or cardiovascular intervention ≥6 months earlier, and had an hs-CRP level between 2 mg/L and 10 mg/L at screening.",20069077,with metabolic syndrome,po.Disease,奉捷
12,"24 ||| Patients ||| 2.1 ||| Subjects were eligible for enrollment if they were ≥18 years of age with metabolic syndrome, had been on stable medications for 6 weeks prior to entry, had experienced an atherothrombotic vascular event or cardiovascular interv",20069077,stable medications for 6 weeks,po.MedHistory,奉捷
13,"24 ||| Patients ||| 2.1 ||| Subjects were eligible for enrollment if they were ≥18 years of age with metabolic syndrome, had been on stable medications for 6 weeks prior to entry, had experienced an atherothrombotic vascular event or cardiovascular interv",20069077,had experienced an atherothrombotic vascular event,po.Disease,奉捷
14,"24 ||| Patients ||| 2.1 ||| Subjects were eligible for enrollment if they were ≥18 years of age with metabolic syndrome, had been on stable medications for 6 weeks prior to entry, had experienced an atherothrombotic vascular event or cardiovascular interv",20069077,cardiovascular intervention ≥6 months earlier,po.Disease,奉捷
15,"24 ||| Patients ||| 2.1 ||| Subjects were eligible for enrollment if they were ≥18 years of age with metabolic syndrome, had been on stable medications for 6 weeks prior to entry, had experienced an atherothrombotic vascular event or cardiovascular interv",20069077,had an hs-CRP level between 2 mg/L and 10 mg/L ,po.Disease,奉捷
16,"1 |||  ||| 0.1 ||| Metabolic syndrome is associated with intravascular inflammation, as determined by increased levels of inflammatory biomarkers and an increased risk of ischemic atherothrom-botic events.",20069077,Metabolic syndrome,pr.Disease,奉捷
17,3 |||  ||| 0.3 ||| Patients who had metabolic syndrome were randomized to receive clopidogrel 75 mg/ day plus aspirin 81 mg/day (n=89) or placebo plus aspirin 81 mg/day (n=92) for 9 weeks to assess the efficacy of each treatment in suppression of inflammatory markers.,20069077,had metabolic syndrome,po.Disease,奉捷
18,3 |||  ||| 0.3 ||| Patients who had metabolic syndrome were randomized to receive clopidogrel 75 mg/ day plus aspirin 81 mg/day (n=89) or placebo plus aspirin 81 mg/day (n=92) for 9 weeks to assess the efficacy of each treatment in suppression of inflammatory markers.,20069077,receive clopidogrel 75 mg/ day,i.Procedure,奉捷
19,3 |||  ||| 0.3 ||| Patients who had metabolic syndrome were randomized to receive clopidogrel 75 mg/ day plus aspirin 81 mg/day (n=89) or placebo plus aspirin 81 mg/day (n=92) for 9 weeks to assess the efficacy of each treatment in suppression of inflamma⊐᪇⊐क़᪈⊐ෘ᪈,20069077,aspirin 81 mg/day,i.Procedure,奉捷
