,sentence,pubmed_id,content,label,labeler
0,1 |||  ||| 0.1 ||| OBJECTIVE: To compare the safety and effectiveness of vag-inal with oral misoprostol for induction of labor.,12052597,the safety and effectiveness of vag-inal with oral misoprostol for induction of labor,pr.Disease,ZhouJiaying
1,2 |||  ||| 0.2 ||| METHODS: A total of 107 women with clinical indication for induction were randomly assigned to receive oral or vaginal misoprostol.,12052597,107 women,po.Size,ZhouJiaying
2,2 |||  ||| 0.2 ||| METHODS: A total of 107 women with clinical indication for induction were randomly assigned to receive oral or vaginal misoprostol.,12052597,107 women,po.Gender,ZhouJiaying
3,2 |||  ||| 0.2 ||| METHODS: A total of 107 women with clinical indication for induction were randomly assigned to receive oral or vaginal misoprostol.,12052597,clinical indication for induction,po.Disease,ZhouJiaying
4,27 ||| MATERIALS AND METHODS ||| 1.9 ||| Patients were eligible for inclusion if they presented with indications for induction and a single live fetus older than 37 weeks' gestation in cephalic presentation and no contraindication to vaginal delivery.,12052597,indications for induction and a single live fetus older than 37 weeks' gestation in cephalic presentation and no contraindication to vaginal delivery,po.Disease,ZhouJiaying
5,"28 ||| MATERIALS AND METHODS ||| 1.10 ||| Patients with previous uterine surgery, known prostaglandin hypersensitiv- ity, three or more contractions per 10 minutes, nonreassuring fetal heart tracings, and those with vaginal birth contraindications were excluded from participation.",12052597,"previous uterine surgery, known prostaglandin hypersensitiv- ity, three or more contractions per 10 minutes, nonreassuring fetal heart tracings, and those with vaginal birth contraindications",po.Disease,ZhouJiaying
6,3 |||  ||| 0.3 ||| Doses of 100 ␮g of oral or 25 ␮g of vaginal misoprostol were given every 3-4 hours.,12052597,Doses of 100 ␮g of oral or 25 ␮g of vaginal misoprostol were given every 3-4 hours,i.Procedure,ZhouJiaying
7,"4 |||  ||| 0.4 ||| If cervical ripening or active labor did not occur, repeated doses of oral (100-200 ␮g) or vaginal (25-50 ␮g) were given until labor was established.",12052597,"If cervical ripening or active labor did not occur, repeated doses of oral (100-200 ␮g) or vaginal (25-50 ␮g) were given",i.Procedure,ZhouJiaying
8,"36 ||| MATERIALS AND METHODS ||| 1.18 ||| This was repeated every 3-4 hours until the occurrence of progressive labor (as evidenced by a Bishop score of 7 or more), a contraction pattern of three every 10 minutes, and evidence of fetal intolerance or delivery.",12052597,occurrence of progressive labor (as evidenced by a Bishop score of 7 or more),i.Disease,ZhouJiaying
9,"5 |||  ||| 0.5 ||| RESULTS: Fifty-nine women received oral misoprostol, and 48 received vaginal administration",12052597,"Fifty-nine women received oral misoprostol, and 48 received vaginal administration",i.Procedure,ZhouJiaying
10,"14 |||  ||| 0.14 ||| CONCLUSION: These findings indicate that, in a closely supervised hospital setting with adequate monitoring, oral misoprostol has the potential to induce labor as safely and effectively as its vaginal analogue.",12052597,oral misoprostol has the potential to induce labor as safely and effectively as its vaginal analogue,o.Treatment,ZhouJiaying
11,"6 |||  ||| 0.6 ||| Delivery time was similar for the vaginal and oral arms (1074 ؎ 488 minutes versus 930 ؎ 454 minutes, P ‫؍‬ .11).",12052597,Delivery time was similar,o.Treatment,ZhouJiaying
12,57 ||| RESULTS ||| 2.6 ||| Nulliparous women receiving oral misoprostol were twice as likely to need assistance in delivery.,12052597,Nulliparous women receiving oral misoprostol were twice as likely to need assistance in delivery,o.Treatment,ZhouJiaying
