,sentence,pubmed_id,content,label,labeler
0,"1 |||  ||| 0.1 ||| Ann Arbor, Royal Oak, and Grand Rapids, Mich, Dallas, Tex, Albuquerque, NM, Springfield, Mass, Baton Rouge, La, Madison, Wis, and New Britain, Conn OBJECTIVE: This study was undertaken to determine whether induction of labor with oral misoprostol will result in fewer cesarean deliveries than intravenous oxytocin in nulliparous women with premature rupture of membranes at term.",14586349,determine whether induction of labor with oral misoprostol will result in fewer cesarean deliveries,pr.Disease,ml
1,"13 ||| Results ||| 1.1 ||| We enrolled 306 women between April 1, 1999, and January 10, 2002.",14586349,306 women,po.Size,ml
2,6 |||  ||| 0.6 ||| We present the results for the 305 enrolled women.,14586349, the 305 enrolled women,po.Size,ml
3,"2 |||  ||| 0.2 ||| STUDY DESIGN: Three hundred five women at 10 centers were randomly assigned to receive oral misoprostol, 100 lg every 6 hours to a maximum of two doses or intravenous oxytocin.",14586349,Three hundred five women at 10 centers,po.Size,ml
4,28 ||| Results ||| 1.16 ||| Seventy-six women (47.5%) who were randomly assigned to misoprostol required oxytocin augmentation of labor.,14586349, randomly assigned to misoprostol required oxytocin augmentation of labor,i.Procedure,ml
5,32 ||| Results ||| 1.20 ||| Similar numbers of women in both groups received epidural anesthesia.,14586349,received epidural anesthesia,i.Procedure,ml
6,"44 ||| Results ||| 1.32 ||| The significant difference in neonatal antibiotic administration between the two groups persisted when logistic regression analysis was performed controlling for maternal age, meconium at entry, group B streptococci colonization, interval between rupture of membranes and randomization, interval between randomization and induction, maternal fever, and epidural use.",14586349,significant difference in neonatal antibiotic administration between the two groups persisted,i.SS,ml
7,"10 |||  ||| 0.10 ||| More infants born to women in the misoprostol group received intravenous antibiotics in the neonatal period (16.4% vs 6.9%, P = .01), although there were no differences in chorioamnionitis or in proven neonatal infections.",14586349,received intravenous antibiotics,i.Procedure,ml
8,"11 |||  ||| 0.11 ||| Women receiving misoprostol were less likely to have postpartum hemorrhage than those receiving oxytocin (1.9% vs 6.2%, P = .05).",14586349,less likely to have postpartum hemorrhage than those receiving oxytocin,i.SS,ml
9,24 ||| Results ||| 1.12 ||| Baseline characteristics were similar in women allocated to the two groups.,14586349,Baseline characteristics were similar,i.SS,ml
10,"30 ||| Results ||| 1.18 ||| There was a trend toward more cesarean deliveries for nonreassuring fetal heart rate tracings among women allocated to receive misoprostol, but this difference was not statistically significant.",14586349,was a trend toward more cesarean deliveries for nonreassuring fetal heart rate tracings,i.SS,ml
11,"7 |||  ||| 0.7 ||| There was no difference in the proportion of women who underwent cesarean delivery (20.1% in the misoprostol group, 19.9% in the oxytocin group).",14586349,no difference in the proportion of women who underwent cesarean delivery,i.SS,ml
12,"44 ||| Results ||| 1.32 ||| The significant difference in neonatal antibiotic administration between the two groups persisted when logistic regression analysis was performed controlling for maternal age, meconium at entry, group B streptococci colonization, interval between rupture of membranes and randomization, interval between randomization and induction, maternal fever, and epidural use.",14586349,significant difference in neonatal antibiotic administration,i.SS,ml
13,50 ||| Results ||| 1.38 ||| This study suggests that oral misoprostol may offer similar efficacy to oxytocin for induction of labor after PROM at term.,14586349,oral misoprostol may offer similar efficacy to oxytocin for induction of labor after PROM at term,o.Patient,ml
